
1368, 39.955488554138434, 116.45632273978717, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95414074407832, 116.45483243736996, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.953181109275995, 116.45376029879809, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.954098089503454, 116.45231693503969, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95434395866865, 116.45193006363355, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95504896987339, 116.45082365239017, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95529781927089, 116.4501622270829, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95555598189434, 116.44976846388955, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95617587021386, 116.44881814231317, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95699841433015, 116.44754539685425, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.957437998595196, 116.44687223688227, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.957569873874704, 116.44679847613271, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.958495236005525, 116.44559464854586, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95954669921577, 116.44395868727473, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.9608293166942, 116.44120383503744, 0.0, 292269016-01-03T08:39:28-0300, 0
1368, 39.95941165743943, 116.44337083645249, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95906073508547, 116.4438744957121, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95812792237389, 116.44548028213114, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95728768312829, 116.44674390062862, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.9568857242961, 116.44736546532882, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95603747567618, 116.44872221608584, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95560496946286, 116.44935309401198, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95513744551996, 116.4498362641745, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95448812740642, 116.4507837917831, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95384607360913, 116.45175739642436, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.953476524803264, 116.45276899902751, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.954098089503454, 116.45231693503969, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95414074407832, 116.45483243736996, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.953181109275995, 116.45376029879809, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95287246896787, 116.45323391526715, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95212927353671, 116.45423843981858, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.951454064655024, 116.45476053926558, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95089992771074, 116.45508910987725, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.95038956292844, 116.45526680622847, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.94913264995365, 116.4555579376718, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.945106728638116, 116.45554899697488, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.94270931801295, 116.45553130184557, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.93956312402106, 116.45553633098758, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.93599653100959, 116.45551770453567, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.93117973054602, 116.45550112699347, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.92547984999746, 116.4554633152961, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.916888585319114, 116.45542606239228, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.9149873833728, 116.45550075446444, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.91084206650053, 116.4556184736405, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90923460370082, 116.45539812271441, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.9083366224543, 116.45493357900382, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90710299254439, 116.45237486330512, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.907120128880145, 116.44972972086958, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90716427357117, 116.44422988841451, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.907207859468635, 116.43764376128414, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90721698643007, 116.4331473357934, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.907232632649674, 116.43022018887595, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90719593853942, 116.42722244770577, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90717768461654, 116.42602793334487, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90714378447407, 116.4230614846139, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90710373760247, 116.42069760160217, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90706629843413, 116.41716043838473, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.907019732304356, 116.41461736890564, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90694671661288, 116.41172170069191, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90686420143092, 116.40927567502727, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90682154685605, 116.40770248489908, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90675393283562, 116.40530749571266, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.906724689306124, 116.40427782545115, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90665651649214, 116.40209107999708, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90664236038869, 116.40128585848106, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90652203350936, 116.39709602438873, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.906189737607306, 116.38945675766745, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90608021407009, 116.38563367841319, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.905962867423064, 116.3824621524467, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90580621896251, 116.37664306260592, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90581441460135, 116.37561171596374, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90582968829192, 116.37367978037177, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90583788393076, 116.37268922565927, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.905837511401714, 116.37160125460329, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90583117840807, 116.37006066076593, 0.0, 292269016-01-03T08:49:56-0300, 0
1368, 39.90583434490489, 116.36781635957546, 0.0, 292269016-01-03T08:49:56-0300, 0
